ZipCode|ZipCodeType|City|State|Lattitude|Longitude|Location
58463|Standard|McClusky|ND|47.48|-100.44|NA-US-ND-MCCLUSKY
58464|Standard|McHenry|ND|47.57|-98.59|NA-US-ND-MCHENRY
58466|Standard|Marion|ND|46.60|-98.33|NA-US-ND-MARION
58467|Standard|Medina|ND|46.89|-99.30|NA-US-ND-MEDINA
58472|Standard|Montpelier|ND|46.69|-98.58|NA-US-ND-MONTPELIER
58474|Standard|Oakes|ND|46.13|-98.08|NA-US-ND-OAKES
58475|Standard|Pettibone|ND|47.11|-99.52|NA-US-ND-PETTIBONE
58476|Standard|Pingree|ND|47.16|-98.90|NA-US-ND-PINGREE
58477|Standard|Regan|ND|47.15|-100.52|NA-US-ND-REGAN
58478|Standard|Robinson|ND|47.14|-99.78|NA-US-ND-ROBINSON
58479|Standard|Rogers|ND|47.07|-98.20|NA-US-ND-ROGERS
58480|Standard|Sanborn|ND|46.94|-98.22|NA-US-ND-SANBORN
58481|Standard|Spiritwood|ND|46.93|-98.50|NA-US-ND-SPIRITWOOD
58482|Standard|Steele|ND|46.85|-99.91|NA-US-ND-STEELE
58483|Standard|Streeter|ND|46.65|-99.35|NA-US-ND-STREETER
58484|Standard|Sutton|ND|47.40|-98.43|NA-US-ND-SUTTON
58486|Standard|Sykeston|ND|47.46|-99.39|NA-US-ND-SYKESTON
58487|Standard|Tappen|ND|46.87|-99.62|NA-US-ND-TAPPEN
58488|Standard|Tuttle|ND|47.14|-99.99|NA-US-ND-TUTTLE
58490|Standard|Verona|ND|46.36|-98.07|NA-US-ND-VERONA
58492|Standard|Wimbledon|ND|47.17|-98.45|NA-US-ND-WIMBLEDON
58494|Standard|Wing|ND|47.14|-100.28|NA-US-ND-WING
58495|Standard|Wishek|ND|46.25|-99.55|NA-US-ND-WISHEK
58496|Standard|Woodworth|ND|47.14|-99.30|NA-US-ND-WOODWORTH
58497|Standard|Ypsilanti|ND|46.78|-98.55|NA-US-ND-YPSILANTI
58501|Standard|Bismarck|ND|46.80|-100.76|NA-US-ND-BISMARCK
58502|PO Box|Bismarck|ND|46.80|-100.76|NA-US-ND-BISMARCK
58503|Standard|Bismarck|ND|46.91|-100.75|NA-US-ND-BISMARCK
58504|Standard|Bismarck|ND|46.80|-100.76|NA-US-ND-BISMARCK
58505|Standard|Bismarck|ND|46.80|-100.76|NA-US-ND-BISMARCK
58506|PO Box|Bismarck|ND|46.80|-100.76|NA-US-ND-BISMARCK
58507|PO Box|Bismarck|ND|46.80|-100.76|NA-US-ND-BISMARCK
58520|Standard|Almont|ND|46.72|-101.50|NA-US-ND-ALMONT
58521|Standard|Baldwin|ND|46.97|-100.75|NA-US-ND-BALDWIN
58523|Standard|Beulah|ND|47.26|-101.77|NA-US-ND-BEULAH
58524|Standard|Braddock|ND|46.56|-100.08|NA-US-ND-BRADDOCK
58528|Standard|Cannon Ball|ND|46.31|-100.63|NA-US-ND-CANNON BALL
58529|Standard|Carson|ND|46.42|-101.57|NA-US-ND-CARSON
58530|Standard|Center|ND|47.11|-101.29|NA-US-ND-CENTER
58531|Standard|Coleharbor|ND|47.54|-101.22|NA-US-ND-COLEHARBOR
58532|Standard|Driscoll|ND|46.85|-100.13|NA-US-ND-DRISCOLL
58533|Standard|Elgin|ND|46.40|-101.84|NA-US-ND-ELGIN
58535|Standard|Flasher|ND|46.45|-101.23|NA-US-ND-FLASHER
58538|Standard|Fort Yates|ND|46.08|-100.63|NA-US-ND-FORT YATES
58540|Standard|Garrison|ND|47.65|-101.42|NA-US-ND-GARRISON
58541|Standard|Golden Valley|ND|47.29|-102.06|NA-US-ND-GOLDEN VALLEY
58542|Standard|Hague|ND|46.02|-99.99|NA-US-ND-HAGUE
58544|Standard|Hazelton|ND|46.48|-100.27|NA-US-ND-HAZELTON
58545|Standard|Hazen|ND|47.29|-101.62|NA-US-ND-HAZEN
58549|Standard|Kintyre|ND|46.55|-99.95|NA-US-ND-KINTYRE
58552|Standard|Linton|ND|46.26|-100.23|NA-US-ND-LINTON
58554|Standard|Mandan|ND|46.82|-100.88|NA-US-ND-MANDAN
58558|Standard|Menoken|ND|46.81|-100.51|NA-US-ND-MENOKEN
58559|Standard|Mercer|ND|47.49|-100.71|NA-US-ND-MERCER
58560|Standard|Moffit|ND|46.68|-100.28|NA-US-ND-MOFFIT
58561|Standard|Napoleon|ND|46.50|-99.76|NA-US-ND-NAPOLEON
58562|Standard|New Leipzig|ND|46.37|-101.95|NA-US-ND-NEW LEIPZIG
58563|Standard|New Salem|ND|46.84|-101.41|NA-US-ND-NEW SALEM
58564|Standard|Raleigh|ND|46.36|-101.30|NA-US-ND-RALEIGH
58565|Standard|Riverdale|ND|47.49|-101.36|NA-US-ND-RIVERDALE
58566|Standard|Saint Anthony|ND|46.58|-100.89|NA-US-ND-SAINT ANTHONY
58568|Standard|Selfridge|ND|46.04|-100.92|NA-US-ND-SELFRIDGE
58569|Standard|Shields|ND|46.23|-101.13|NA-US-ND-SHIELDS
58570|Standard|Solen|ND|46.38|-100.79|NA-US-ND-SOLEN
58571|Standard|Stanton|ND|47.31|-101.38|NA-US-ND-STANTON
58572|Standard|Sterling|ND|46.81|-100.28|NA-US-ND-STERLING
58573|Standard|Strasburg|ND|46.13|-100.16|NA-US-ND-STRASBURG
58575|Standard|Turtle Lake|ND|47.52|-100.89|NA-US-ND-TURTLE LAKE
58576|Standard|Underwood|ND|47.45|-101.14|NA-US-ND-UNDERWOOD
58577|Standard|Washburn|ND|47.29|-101.02|NA-US-ND-WASHBURN
58579|Standard|Wilton|ND|47.15|-100.78|NA-US-ND-WILTON
58580|Standard|Zap|ND|47.28|-101.92|NA-US-ND-ZAP
58581|Standard|Zeeland|ND|45.97|-99.83|NA-US-ND-ZEELAND
58601|Standard|Dickinson|ND|46.88|-102.78|NA-US-ND-DICKINSON
58602|PO Box|Dickinson|ND|46.88|-102.78|NA-US-ND-DICKINSON
58620|Standard|Amidon|ND|46.48|-103.31|NA-US-ND-AMIDON
58621|Standard|Beach|ND|46.91|-104.00|NA-US-ND-BEACH
58622|Standard|Belfield|ND|46.88|-103.19|NA-US-ND-BELFIELD
58623|Standard|Bowman|ND|46.18|-103.40|NA-US-ND-BOWMAN
58625|Standard|Dodge|ND|47.30|-102.20|NA-US-ND-DODGE
58626|Standard|Dunn Center|ND|47.35|-102.62|NA-US-ND-DUNN CENTER
58627|Standard|Fairfield|ND|47.18|-103.21|NA-US-ND-FAIRFIELD
58630|Standard|Gladstone|ND|46.86|-102.56|NA-US-ND-GLADSTONE
58631|Standard|Glen Ullin|ND|46.81|-101.83|NA-US-ND-GLEN ULLIN
58632|Standard|Golva|ND|46.73|-103.98|NA-US-ND-GOLVA
58634|Standard|Grassy Butte|ND|47.40|-103.25|NA-US-ND-GRASSY BUTTE
58636|Standard|Halliday|ND|47.35|-102.33|NA-US-ND-HALLIDAY
58638|Standard|Hebron|ND|46.90|-102.04|NA-US-ND-HEBRON
58639|Standard|Hettinger|ND|46.00|-102.63|NA-US-ND-HETTINGER
58640|Standard|Killdeer|ND|47.36|-102.75|NA-US-ND-KILLDEER
58641|Standard|Lefor|ND|46.68|-102.55|NA-US-ND-LEFOR
58642|Standard|Manning|ND|47.23|-102.76|NA-US-ND-MANNING
58643|Standard|Marmarth|ND|46.29|-103.93|NA-US-ND-MARMARTH
58644|Standard|Marshall|ND|47.13|-102.33|NA-US-ND-MARSHALL
58645|Standard|Medora|ND|46.91|-103.52|NA-US-ND-MEDORA
58646|Standard|Mott|ND|46.37|-102.31|NA-US-ND-MOTT
58647|Standard|New England|ND|46.54|-102.86|NA-US-ND-NEW ENGLAND
58649|Standard|Reeder|ND|46.10|-102.94|NA-US-ND-REEDER
58650|Standard|Regent|ND|46.42|-102.55|NA-US-ND-REGENT
58651|Standard|Rhame|ND|46.23|-103.65|NA-US-ND-RHAME
58652|Standard|Richardton|ND|46.88|-102.31|NA-US-ND-RICHARDTON
58653|Standard|Scranton|ND|46.14|-103.14|NA-US-ND-SCRANTON
58654|Standard|Sentinel Butte|ND|46.91|-103.84|NA-US-ND-SENTINEL BUTTE
58655|Standard|South Heart|ND|46.86|-102.99|NA-US-ND-SOUTH HEART
58656|Standard|Taylor|ND|46.90|-102.42|NA-US-ND-TAYLOR
58701|Standard|Minot|ND|48.23|-101.29|NA-US-ND-MINOT
58702|PO Box|Minot|ND|48.23|-101.29|NA-US-ND-MINOT
58703|Standard|Minot|ND|48.23|-101.29|NA-US-ND-MINOT
58704|Standard|Minot Afb|ND|48.41|-101.33|NA-US-ND-MINOT AFB
58705|Standard|Minot Afb|ND|48.41|-101.33|NA-US-ND-MINOT AFB
58707|Unique|Minot|ND|48.23|-101.29|NA-US-ND-MINOT
58710|Standard|Anamoose|ND|47.88|-100.24|NA-US-ND-ANAMOOSE
58711|Standard|Antler|ND|48.97|-101.28|NA-US-ND-ANTLER
58712|Standard|Balfour|ND|47.95|-100.53|NA-US-ND-BALFOUR
58713|Standard|Bantry|ND|48.49|-100.60|NA-US-ND-BANTRY
58716|Standard|Benedict|ND|47.83|-101.08|NA-US-ND-BENEDICT
58718|Standard|Berthold|ND|48.31|-101.73|NA-US-ND-BERTHOLD
58721|Standard|Bowbells|ND|48.80|-102.24|NA-US-ND-BOWBELLS
58722|Standard|Burlington|ND|48.27|-101.42|NA-US-ND-BURLINGTON
58723|Standard|Butte|ND|47.83|-100.66|NA-US-ND-BUTTE
58725|Standard|Carpio|ND|48.44|-101.71|NA-US-ND-CARPIO
58727|Standard|Columbus|ND|48.90|-102.78|NA-US-ND-COLUMBUS
58730|Standard|Crosby|ND|48.91|-103.29|NA-US-ND-CROSBY
58731|Standard|Deering|ND|48.39|-101.04|NA-US-ND-DEERING
58733|Standard|Des Lacs|ND|48.25|-101.56|NA-US-ND-DES LACS
58734|Standard|Donnybrook|ND|48.50|-101.88|NA-US-ND-DONNYBROOK
58735|Standard|Douglas|ND|47.85|-101.50|NA-US-ND-DOUGLAS
58736|Standard|Drake|ND|47.92|-100.37|NA-US-ND-DRAKE
58737|Standard|Flaxton|ND|48.89|-102.39|NA-US-ND-FLAXTON
58740|Standard|Glenburn|ND|48.51|-101.22|NA-US-ND-GLENBURN
58741|Standard|Granville|ND|48.26|-100.84|NA-US-ND-GRANVILLE
58744|Standard|Karlsruhe|ND|48.09|-100.61|NA-US-ND-KARLSRUHE
58746|Standard|Kenmare|ND|48.67|-102.08|NA-US-ND-KENMARE
58748|Standard|Kramer|ND|48.69|-100.70|NA-US-ND-KRAMER
58750|Standard|Lansford|ND|48.62|-101.37|NA-US-ND-LANSFORD
58752|Standard|Lignite|ND|48.87|-102.56|NA-US-ND-LIGNITE
58755|Standard|McGregor|ND|48.60|-102.93|NA-US-ND-MCGREGOR
58756|Standard|Makoti|ND|47.96|-101.80|NA-US-ND-MAKOTI
58757|Standard|Mandaree|ND|47.73|-102.67|NA-US-ND-MANDAREE
58758|Standard|Martin|ND|47.82|-100.11|NA-US-ND-MARTIN
58759|Standard|Max|ND|47.81|-101.29|NA-US-ND-MAX
58760|Standard|Maxbass|ND|48.72|-101.14|NA-US-ND-MAXBASS
58761|Standard|Mohall|ND|48.76|-101.51|NA-US-ND-MOHALL
58762|Standard|Newburg|ND|48.71|-100.91|NA-US-ND-NEWBURG
58763|Standard|New Town|ND|47.98|-102.49|NA-US-ND-NEW TOWN
58765|Standard|Noonan|ND|48.89|-103.01|NA-US-ND-NOONAN
58768|Standard|Norwich|ND|48.25|-100.98|NA-US-ND-NORWICH
58769|Standard|Palermo|ND|48.33|-102.22|NA-US-ND-PALERMO
58770|Standard|Parshall|ND|47.95|-102.13|NA-US-ND-PARSHALL
58771|Standard|Plaza|ND|48.02|-101.95|NA-US-ND-PLAZA
58772|Standard|Portal|ND|48.99|-102.54|NA-US-ND-PORTAL
58773|Standard|Powers Lake|ND|48.56|-102.64|NA-US-ND-POWERS LAKE
58775|Standard|Roseglen|ND|47.75|-101.83|NA-US-ND-ROSEGLEN
58776|Standard|Ross|ND|48.31|-102.54|NA-US-ND-ROSS
58778|Standard|Ruso|ND|47.83|-100.93|NA-US-ND-RUSO
58779|Standard|Ryder|ND|47.91|-101.67|NA-US-ND-RYDER
58781|Standard|Sawyer|ND|48.08|-101.05|NA-US-ND-SAWYER
58782|Standard|Sherwood|ND|48.96|-101.63|NA-US-ND-SHERWOOD
58783|Standard|Souris|ND|48.91|-100.68|NA-US-ND-SOURIS
58784|Standard|Stanley|ND|48.31|-102.38|NA-US-ND-STANLEY
58785|Standard|Surrey|ND|48.23|-101.13|NA-US-ND-SURREY
58787|Standard|Tolley|ND|48.73|-101.82|NA-US-ND-TOLLEY
58788|Standard|Towner|ND|48.34|-100.40|NA-US-ND-TOWNER
58789|Standard|Upham|ND|48.58|-100.72|NA-US-ND-UPHAM
58790|Standard|Velva|ND|48.05|-100.93|NA-US-ND-VELVA
58792|Standard|Voltaire|ND|48.01|-100.84|NA-US-ND-VOLTAIRE
58793|Standard|Westhope|ND|48.91|-101.01|NA-US-ND-WESTHOPE
58794|Standard|White Earth|ND|48.38|-102.77|NA-US-ND-WHITE EARTH
58795|Standard|Wildrose|ND|48.62|-103.18|NA-US-ND-WILDROSE
58801|Standard|Williston|ND|48.16|-103.63|NA-US-ND-WILLISTON
58802|PO Box|Williston|ND|48.16|-103.63|NA-US-ND-WILLISTON
58830|Standard|Alamo|ND|48.58|-103.46|NA-US-ND-ALAMO
58831|Standard|Alexander|ND|47.84|-103.64|NA-US-ND-ALEXANDER
58833|Standard|Ambrose|ND|48.95|-103.48|NA-US-ND-AMBROSE
58835|Standard|Arnegard|ND|47.80|-103.43|NA-US-ND-ARNEGARD
58838|Standard|Cartwright|ND|47.86|-103.93|NA-US-ND-CARTWRIGHT
58843|Standard|Epping|ND|48.28|-103.35|NA-US-ND-EPPING
58844|Standard|Fortuna|ND|48.91|-103.77|NA-US-ND-FORTUNA
58845|Standard|Grenora|ND|48.61|-103.93|NA-US-ND-GRENORA
58847|Standard|Keene|ND|47.93|-102.95|NA-US-ND-KEENE
58849|Standard|Ray|ND|48.34|-103.16|NA-US-ND-RAY
58852|Standard|Tioga|ND|48.39|-102.93|NA-US-ND-TIOGA
58853|PO Box|Trenton|ND|48.06|-103.85|NA-US-ND-TRENTON
58854|Standard|Watford City|ND|47.80|-103.27|NA-US-ND-WATFORD CITY
58856|Standard|Zahl|ND|48.56|-103.68|NA-US-ND-ZAHL
59001|Standard|Absarokee|MT|45.50|-109.56|NA-US-MT-ABSAROKEE
59002|Standard|Acton|MT|45.98|-108.68|NA-US-MT-ACTON
59003|Standard|Ashland|MT|45.45|-106.21|NA-US-MT-ASHLAND
59004|Unique|Ashland|MT|45.62|-106.31|NA-US-MT-ASHLAND
59006|Standard|Ballantine|MT|45.89|-108.09|NA-US-MT-BALLANTINE
59007|Standard|Bearcreek|MT|45.13|-109.15|NA-US-MT-BEARCREEK
59008|Standard|Belfry|MT|45.10|-109.01|NA-US-MT-BELFRY
59010|Standard|Bighorn|MT|46.01|-107.31|NA-US-MT-BIGHORN
59011|Standard|Big Timber|MT|45.96|-109.85|NA-US-MT-BIG TIMBER
59012|Standard|Birney|MT|45.27|-106.60|NA-US-MT-BIRNEY
59013|PO Box|Boyd|MT|45.43|-109.06|NA-US-MT-BOYD
59014|Standard|Bridger|MT|45.18|-108.54|NA-US-MT-BRIDGER
59015|Standard|Broadview|MT|46.07|-108.87|NA-US-MT-BROADVIEW
59016|Standard|Busby|MT|45.44|-107.04|NA-US-MT-BUSBY
59018|PO Box|Clyde Park|MT|45.86|-110.65|NA-US-MT-CLYDE PARK
59019|Standard|Columbus|MT|45.72|-109.23|NA-US-MT-COLUMBUS
59020|PO Box|Cooke City|MT|45.08|-109.90|NA-US-MT-COOKE CITY
59022|Standard|Crow Agency|MT|45.62|-107.32|NA-US-MT-CROW AGENCY
59024|Standard|Custer|MT|46.25|-107.74|NA-US-MT-CUSTER
59025|Standard|Decker|MT|45.12|-106.64|NA-US-MT-DECKER
59026|Standard|Edgar|MT|45.44|-108.68|NA-US-MT-EDGAR
59027|Standard|Emigrant|MT|45.28|-110.86|NA-US-MT-EMIGRANT
59028|Standard|Fishtail|MT|45.33|-109.67|NA-US-MT-FISHTAIL
59029|Standard|Fromberg|MT|45.39|-108.79|NA-US-MT-FROMBERG
59030|Standard|Gardiner|MT|45.03|-110.70|NA-US-MT-GARDINER
59031|Standard|Garryowen|MT|45.50|-107.26|NA-US-MT-GARRYOWEN
59032|Standard|Grass Range|MT|47.02|-108.88|NA-US-MT-GRASS RANGE
59033|Standard|Greycliff|MT|45.72|-109.75|NA-US-MT-GREYCLIFF
59034|Standard|Hardin|MT|45.75|-107.79|NA-US-MT-HARDIN
59035|PO Box|Fort Smith|MT|45.24|-107.93|NA-US-MT-FORT SMITH
59036|PO Box|Harlowton|MT|46.48|-109.88|NA-US-MT-HARLOWTON
59037|Standard|Huntley|MT|45.82|-108.22|NA-US-MT-HUNTLEY
59038|Standard|Hysham|MT|46.00|-107.12|NA-US-MT-HYSHAM
59039|Standard|Ingomar|MT|46.66|-107.46|NA-US-MT-INGOMAR
59041|Standard|Joliet|MT|45.48|-108.99|NA-US-MT-JOLIET
59043|PO Box|Lame Deer|MT|45.52|-106.61|NA-US-MT-LAME DEER
59044|Standard|Laurel|MT|45.60|-108.68|NA-US-MT-LAUREL
59046|Standard|Lavina|MT|46.44|-109.00|NA-US-MT-LAVINA
59047|Standard|Livingston|MT|45.70|-110.53|NA-US-MT-LIVINGSTON
59050|Standard|Lodge Grass|MT|45.22|-107.42|NA-US-MT-LODGE GRASS
59052|Standard|Mc Leod|MT|45.44|-110.20|NA-US-MT-MC LEOD
59053|Standard|Martinsdale|MT|46.47|-110.53|NA-US-MT-MARTINSDALE
59054|PO Box|Melstone|MT|46.57|-107.93|NA-US-MT-MELSTONE
59055|Standard|Melville|MT|46.12|-109.83|NA-US-MT-MELVILLE
59057|Standard|Molt|MT|45.85|-108.94|NA-US-MT-MOLT
59058|Standard|Mosby|MT|47.08|-107.80|NA-US-MT-MOSBY
59059|Standard|Musselshell|MT|46.42|-108.05|NA-US-MT-MUSSELSHELL
59061|Standard|Nye|MT|45.36|-109.81|NA-US-MT-NYE
59062|Standard|Otter|MT|45.14|-106.08|NA-US-MT-OTTER
59063|Standard|Park City|MT|45.65|-108.97|NA-US-MT-PARK CITY
59064|Standard|Pompeys Pillar|MT|45.91|-107.93|NA-US-MT-POMPEYS PILLAR
59065|Standard|Pray|MT|45.31|-110.76|NA-US-MT-PRAY
59066|PO Box|Pryor|MT|45.34|-108.43|NA-US-MT-PRYOR
59067|Standard|Rapelje|MT|45.95|-109.27|NA-US-MT-RAPELJE
59068|Standard|Red Lodge|MT|45.19|-109.24|NA-US-MT-RED LODGE
59069|Standard|Reed Point|MT|45.63|-109.63|NA-US-MT-REED POINT
59070|Standard|Roberts|MT|45.34|-109.16|NA-US-MT-ROBERTS
59071|Standard|Roscoe|MT|45.29|-109.56|NA-US-MT-ROSCOE
59072|Standard|Roundup|MT|46.44|-108.51|NA-US-MT-ROUNDUP
59073|PO Box|Roundup|MT|46.50|-108.21|NA-US-MT-ROUNDUP
59074|Standard|Ryegate|MT|46.39|-109.38|NA-US-MT-RYEGATE
59075|Standard|Saint Xavier|MT|45.36|-108.02|NA-US-MT-SAINT XAVIER
59076|Standard|Sanders|MT|46.27|-107.07|NA-US-MT-SANDERS
59077|Standard|Sand Springs|MT|47.14|-107.59|NA-US-MT-SAND SPRINGS
59078|Standard|Shawmut|MT|46.39|-109.56|NA-US-MT-SHAWMUT
59079|Standard|Shepherd|MT|46.05|-108.38|NA-US-MT-SHEPHERD
59081|Standard|Silver Gate|MT|45.01|-109.96|NA-US-MT-SILVER GATE
59082|PO Box|Springdale|MT|45.73|-110.22|NA-US-MT-SPRINGDALE
59083|PO Box|Sumatra|MT|46.61|-107.55|NA-US-MT-SUMATRA
59084|Standard|Teigen|MT|47.03|-108.61|NA-US-MT-TEIGEN
59085|Standard|Two Dot|MT|46.47|-110.07|NA-US-MT-TWO DOT
59086|Standard|Wilsall|MT|46.06|-110.59|NA-US-MT-WILSALL
59087|Standard|Winnett|MT|47.11|-108.22|NA-US-MT-WINNETT
59088|Standard|Worden|MT|46.12|-108.09|NA-US-MT-WORDEN
59089|Standard|Wyola|MT|45.10|-107.41|NA-US-MT-WYOLA
59101|Standard|Billings|MT|45.65|-108.38|NA-US-MT-BILLINGS
59102|Standard|Billings|MT|45.76|-108.57|NA-US-MT-BILLINGS
59103|PO Box|Billings|MT|45.63|-108.36|NA-US-MT-BILLINGS
59104|PO Box|Billings|MT|45.77|-108.58|NA-US-MT-BILLINGS
59105|Standard|Billings|MT|45.87|-108.47|NA-US-MT-BILLINGS
59106|Standard|Billings|MT|45.80|-108.66|NA-US-MT-BILLINGS
59107|PO Box|Billings|MT|45.81|-108.50|NA-US-MT-BILLINGS
59108|PO Box|Billings|MT|45.77|-108.58|NA-US-MT-BILLINGS
59111|Unique|Billings|MT|45.63|-108.36|NA-US-MT-BILLINGS
59112|Unique|Billings|MT|45.79|-108.53|NA-US-MT-BILLINGS
59114|Unique|Billings|MT|45.64|-108.39|NA-US-MT-BILLINGS
59115|Unique|Billings|MT|45.78|-108.50|NA-US-MT-BILLINGS
59116|Unique|Billings|MT|45.76|-108.58|NA-US-MT-BILLINGS
59117|Unique|Billings|MT|45.78|-108.50|NA-US-MT-BILLINGS
59201|Standard|Wolf Point|MT|48.28|-105.66|NA-US-MT-WOLF POINT
59211|Standard|Antelope|MT|48.69|-104.36|NA-US-MT-ANTELOPE
59212|Standard|Bainville|MT|48.17|-104.27|NA-US-MT-BAINVILLE
59213|Standard|Brockton|MT|48.27|-104.82|NA-US-MT-BROCKTON
59214|Standard|Brockway|MT|47.07|-105.86|NA-US-MT-BROCKWAY
59215|Standard|Circle|MT|47.56|-105.77|NA-US-MT-CIRCLE
59217|PO Box|Crane|MT|47.57|-104.26|NA-US-MT-CRANE
59218|Standard|Culbertson|MT|47.99|-104.49|NA-US-MT-CULBERTSON
59219|Standard|Dagmar|MT|48.56|-104.15|NA-US-MT-DAGMAR
59221|Standard|Fairview|MT|47.95|-104.21|NA-US-MT-FAIRVIEW
59222|Standard|Flaxville|MT|48.71|-105.17|NA-US-MT-FLAXVILLE
59223|Standard|Fort Peck|MT|48.00|-106.44|NA-US-MT-FORT PECK
59225|Standard|Frazer|MT|48.28|-106.06|NA-US-MT-FRAZER
59226|Standard|Froid|MT|48.30|-104.39|NA-US-MT-FROID
59230|Standard|Glasgow|MT|48.18|-106.89|NA-US-MT-GLASGOW
59231|PO Box|Saint Marie|MT|48.39|-106.54|NA-US-MT-SAINT MARIE
59240|Standard|Glentana|MT|48.84|-106.24|NA-US-MT-GLENTANA
59241|Standard|Hinsdale|MT|48.42|-107.03|NA-US-MT-HINSDALE
59242|Standard|Homestead|MT|48.40|-104.60|NA-US-MT-HOMESTEAD
59243|Standard|Lambert|MT|47.76|-104.67|NA-US-MT-LAMBERT
59244|Standard|Larslan|MT|48.66|-106.26|NA-US-MT-LARSLAN
59247|Standard|Medicine Lake|MT|48.50|-104.37|NA-US-MT-MEDICINE LAKE
59248|Standard|Nashua|MT|48.27|-106.27|NA-US-MT-NASHUA
59250|Standard|Opheim|MT|48.83|-106.32|NA-US-MT-OPHEIM
59252|Standard|Outlook|MT|48.88|-104.81|NA-US-MT-OUTLOOK
59253|Standard|Peerless|MT|48.73|-105.84|NA-US-MT-PEERLESS
